alumno_id,grupo,carrera,Aritmetica1,Aritmetica2,Aritmetica3,Aritmetica4,Aritmetica5,Aritmetica6,Aritmetica7,Aritmetica8,Algebra1,Algebra2,Algebra3,Algebra4,Algebra5,Algebra6,Algebra7,Algebra8,Algebra9,Geometria1,Geometria2,Geometria3,Geometria4,Geometria5,Geometria6,Geometria7,Geometria8,Trigonometria1,Trigonometria2,Trigonometria3,Trigonometria4,Cal Aritmetica,Cal Algebra,Cal Geometria,Cal Trigonometria,Suma Aritmetica,Suma Algebra,Suma Geometria,Suma Trigonometria,Cal Final,Suma Final,Aprobado Aritmetica,Aprobado Algebra,Aprobado Geometria,Aprobado Trigonometria,Aprobado General,Curso,No_Materias 2024-3,Calificacion 2024-3,No_Materias 2025-1,Calificacion 2025-1,Inscrito 2024-3,Inscrito  2025-1,Termino 2024-3,Termino 2025-1,M_Reprobadas 2024-3,M_Reprobadas 2025-1,M_Aprobadas 2024-3,M_Aprobadas 2025-1,Porcentaje_M_R_2024-3,Porcentaje_M_R_2025-1,Porcentaje_M_A_2024-3,Porcentaje_M_A_2025-1,MAT_No_Materias 2024-3,MAT_Calificacion 2024-3,MAT_No_Materias 2025-1,MAT_Calificacion 2025-1,MAT_Inscrito 2024-3,MAT_Inscrito  2025-1,MAT_M_Reprobadas 2024-3,MAT_M_Reprobadas 2025-1,MAT_M_Aprobadas 2024-3,MAT_M_Aprobadas 2025-1,MAT_Porcentaje_M_R_2024-3,MAT_Porcentaje_M_R_2025-1,MAT_Porcentaje_M_A_2024-3,MAT_Porcentaje_M_A_2025-1,Asistencia_Curso,Periodo,Prom_General,MAT_Prom_General,Mat_Aprobadas_General
2243330078,B,I.C.,0,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1,38,22,63,25,3,2,5,1,38,11,REPROBADO,REPROBADO,APROBADO,REPROBADO,REPROBADO,SI,8,7.75,8,6.86,SI,SI,SI,SI,0,1,8,7,0,0.13,1,0.88,6,7.83,5,6.25,SI,SI,0,1,6,4,0,0.2,1,0.8,5,2024-3,7.305,7.111818182,15
2243330003,S,I.C.,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,1,38,11,75,25,3,1,6,1,38,11,REPROBADO,REPROBADO,APROBADO,REPROBADO,REPROBADO,SI,8,4.86,4,6,SI,SI,SI,SI,3,2,5,2,0.38,0.5,0.63,0.5,6,4.2,3,6,SI,SI,3,2,3,1,0.5,0.67,0.5,0.33,1,2024-3,5.24,4.8,7
2243330054,S,I.C.,1,0,1,1,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,63,22,50,0,5,2,4,0,38,11,APROBADO,REPROBADO,REPROBADO,REPROBADO,REPROBADO,SI,8,5,0,0,SI,NO,SI,NO,5,0,3,0,0.63,0,0.38,0,6,3,0,0,SI,NO,5,0,1,0,0.83,0,0.17,0,6,2024-3,5,3,3
2243335009,S,I.C.,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,1,1,1,0,0,38,0,75,50,3,0,6,2,38,11,REPROBADO,REPROBADO,APROBADO,REPROBADO,REPROBADO,SI,8,7.13,8,6.43,SI,SI,SI,SI,0,1,8,7,0,0.13,1,0.88,6,7,2,7,SI,SI,0,1,6,1,0,0.5,1,0.5,2,2024-3,6.78,7,15
2243330020,S,I.C.,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,1,63,0,50,50,5,0,4,2,38,11,APROBADO,REPROBADO,REPROBADO,REPROBADO,REPROBADO,SI,8,8,7,7.17,SI,SI,SI,SI,1,1,7,6,0.13,0.14,0.88,0.86,6,7.8,5,6.75,SI,SI,1,1,5,4,0.17,0.2,0.83,0.8,4,2024-3,7.612666667,7.322727273,13
2243330382,H ,I.S.C.,1,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,1,1,1,0,38,22,38,75,3,2,3,3,38,11,REPROBADO,REPROBADO,REPROBADO,APROBADO,REPROBADO,SI,7,8.29,7,7.43,SI,SI,SI,SI,0,0,7,7,0,0,1,1,4,8.5,5,7.6,SI,SI,0,0,4,5,0,0,1,1,7,2024-3,7.86,8,14
2243330303,H,I.S.C.,1,1,1,1,0,1,0,1,1,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,75,22,38,0,6,2,3,0,38,11,APROBADO,REPROBADO,REPROBADO,REPROBADO,REPROBADO,SI,8,7.63,8,8.13,SI,SI,SI,SI,0,0,8,8,0,0,1,1,5,8,4,8.5,SI,SI,0,0,5,4,0,0,1,1,2,2024-3,7.88,8.222222222,16
2243330330,H,I.S.C.,0,1,1,1,0,0,0,1,0,1,0,0,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,50,44,25,25,4,4,2,1,38,11,REPROBADO,REPROBADO,REPROBADO,REPROBADO,REPROBADO,SI,7,7.17,9,6.67,SI,SI,SI,SI,1,1,6,8,0.14,0.11,0.86,0.89,4,7.5,5,6.4,SI,SI,0,1,4,4,0,0.2,1,0.8,5,2024-3,6.88875,6.888888889,14
2243330190,C,I.I.S.,1,0,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,1,50,22,50,25,4,2,4,1,38,11,REPROBADO,REPROBADO,REPROBADO,REPROBADO,REPROBADO,SI,8,7.86,9,8.44,SI,SI,SI,SI,1,0,7,9,0.13,0,0.88,1,5,7.5,5,8.2,SI,SI,1,0,4,5,0.2,0,0.8,1,8,2024-3,8.167058824,7.85,16
2213270065,C,I.I.S.,1,0,1,0,1,0,1,0,1,1,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,50,67,13,0,4,6,1,0,38,11,REPROBADO,APROBADO,REPROBADO,REPROBADO,REPROBADO,SI,8,8.63,6,8.33,SI,SI,SI,SI,0,0,8,6,0,0,1,1,5,8.2,4,8,SI,SI,0,0,5,4,0,0,1,1,9,2024-3,8.501428571,8.111111111,14
2243330241,C,I.I.S.,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,1,0,0,0,1,38,11,75,25,3,1,6,1,38,11,REPROBADO,REPROBADO,APROBADO,REPROBADO,REPROBADO,SI,8,8.25,9,8,SI,SI,SI,SI,0,0,8,9,0,0,1,1,5,8,5,7.6,SI,SI,0,0,5,5,0,0,1,1,3,2024-3,8.117647059,7.8,17
2243330212,C,I.I.S.,1,1,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,1,1,1,0,0,0,0,50,22,63,0,4,2,5,0,38,11,REPROBADO,REPROBADO,APROBADO,REPROBADO,REPROBADO,SI,8,8,7,7.43,SI,SI,SI,SI,1,0,7,7,0.13,0,0.88,1,5,7.5,4,6.25,SI,SI,1,0,4,4,0.2,0,0.8,1,3,2024-3,7.734,6.944444444,14
2213216001,C,I.I.S.,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,50,0,50,75,4,0,4,3,38,11,REPROBADO,REPROBADO,REPROBADO,APROBADO,REPROBADO,SI,8,8.38,9,8.25,SI,SI,SI,SI,0,1,8,8,0,0.11,1,0.89,5,7.6,5,8,SI,SI,0,1,5,4,0,0.2,1,0.8,8,2024-3,8.311176471,7.8,16
2243330183,C,I.I.S.,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,1,1,1,1,0,38,11,50,75,3,1,4,3,38,11,REPROBADO,REPROBADO,REPROBADO,APROBADO,REPROBADO,SI,8,7.88,9,6.89,SI,SI,SI,SI,0,1,8,8,0,0.11,1,0.89,5,7.2,5,5.6,SI,SI,0,1,5,4,0,0.2,1,0.8,0,2024-3,7.355882353,6.4,16
2243330142,D,I.I.S.,0,0,0,1,0,1,0,1,1,1,0,0,1,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1,0,38,33,50,25,3,3,4,1,38,11,REPROBADO,REPROBADO,REPROBADO,REPROBADO,REPROBADO,SI,8,8.25,0,0,SI,NO,SI,NO,0,0,8,0,0,0,1,0,5,8,0,0,SI,NO,0,0,5,0,0,0,1,0,0,2024-3,8.25,8,8
2243330136,D,I.I.S.,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,1,1,0,0,38,22,50,50,3,2,4,2,38,11,REPROBADO,REPROBADO,REPROBADO,REPROBADO,REPROBADO,SI,8,8.14,4,7.5,SI,SI,SI,SI,1,0,7,4,0.13,0,0.88,1,5,8,2,7.5,SI,SI,1,0,4,2,0.2,0,0.8,1,0,2024-3,7.926666667,7.857142857,11
2243330275,Q,I.N.,1,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,50,11,75,0,4,1,6,0,38,11,REPROBADO,REPROBADO,APROBADO,REPROBADO,REPROBADO,SI,9,3,6,4.5,SI,SI,SI,SI,7,3,2,3,0.78,0.5,0.22,0.5,4,2.67,3,0,SI,SI,3,3,1,0,0.75,1,0.25,0,2,2024-3,3.6,1.525714286,5
2243330273,Q,I.N.,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,1,1,1,1,25,22,38,100,2,2,3,4,38,11,REPROBADO,REPROBADO,REPROBADO,APROBADO,REPROBADO,SI,9,8.44,9,8.33,SI,SI,SI,SI,0,0,9,9,0,0,1,1,4,8,5,8,SI,SI,0,0,4,5,0,0,1,1,2,2024-3,8.385,8,18
2243330023,A,I.C.,1,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,75,11,50,0,6,1,4,0,38,11,APROBADO,REPROBADO,REPROBADO,REPROBADO,REPROBADO,SI,8,8.38,8,8,SI,SI,SI,SI,0,0,8,8,0,0,1,1,6,8.17,5,7.2,SI,SI,0,0,6,5,0,0,1,1,0,2024-3,8.19,7.729090909,16
2243330055,A,I.C.,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,1,1,13,33,63,50,1,3,5,2,38,11,REPROBADO,REPROBADO,APROBADO,REPROBADO,REPROBADO,SI,8,7.88,8,7.88,SI,SI,SI,SI,0,0,8,8,0,0,1,1,6,7.83,5,7.2,SI,SI,0,0,6,5,0,0,1,1,7,2024-3,7.88,7.543636364,16
2233336056,A,I.C.,1,1,1,0,0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,63,33,25,25,5,3,2,1,38,11,APROBADO,REPROBADO,REPROBADO,REPROBADO,REPROBADO,SI,7,6.2,4,0,SI,SI,SI,NO,3,4,4,0,0.43,1,0.57,0,2,6.5,1,0,SI,SI,0,1,2,0,0,1,1,0,0,2024-3,3.945454545,4.333333333,4
2243330084,A,I.C.,1,1,0,1,1,0,0,1,1,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,63,56,13,0,5,5,1,0,38,11,APROBADO,REPROBADO,REPROBADO,REPROBADO,REPROBADO,SI,8,7,0,0,SI,NO,SI,NO,4,0,4,0,0.5,0,0.5,0,6,5.67,0,0,SI,NO,4,0,2,0,0.67,0,0.33,0,1,2024-3,7,5.67,4
2233340386,A,I.C.,1,1,0,0,1,0,0,1,0,1,0,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,50,33,38,25,4,3,3,1,38,11,REPROBADO,REPROBADO,REPROBADO,REPROBADO,REPROBADO,SI,7,8.29,5,7,SI,SI,SI,SI,0,0,7,5,0,0,1,1,6,8.17,3,6.33,SI,SI,0,0,6,3,0,0,1,1,0,2024-3,7.7525,7.556666667,12
2243330336,G,I.S.C. ,1,1,0,1,1,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,50,44,13,50,4,4,1,2,38,11,REPROBADO,REPROBADO,REPROBADO,REPROBADO,REPROBADO,SI,8,8,9,9.11,SI,SI,SI,SI,2,0,6,9,0.25,0,0.75,1,5,7.33,6,9,SI,SI,2,0,3,6,0.4,0,0.6,1,7,2024-3,8.587647059,8.240909091,15
2243335015,F,I.I.S.,1,1,1,0,1,0,1,1,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,75,22,25,25,6,2,2,1,38,11,APROBADO,REPROBADO,REPROBADO,REPROBADO,REPROBADO,SI,8,7.5,8,7.57,SI,SI,SI,SI,0,1,8,7,0,0.13,1,0.88,5,7.2,5,6.5,SI,SI,0,1,5,4,0,0.2,1,0.8,6,2024-3,7.535,6.85,15
2243330221,E,I.I.S.,1,1,1,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,63,22,25,50,5,2,2,2,38,11,APROBADO,REPROBADO,REPROBADO,REPROBADO,REPROBADO,SI,8,8,9,7.5,SI,SI,SI,SI,0,1,8,8,0,0.11,1,0.89,5,7.4,5,6.8,SI,SI,0,0,5,5,0,0,1,1,4,2024-3,7.735294118,7.1,16
2243330203,E,I.I.S.,1,0,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,75,44,0,25,6,4,0,1,38,11,APROBADO,REPROBADO,REPROBADO,REPROBADO,REPROBADO,SI,8,7.38,9,7.14,SI,SI,SI,SI,0,1,8,8,0,0.11,1,0.89,5,7.4,4,4,SI,SI,0,2,5,2,0,0.5,1,0.5,0,2024-3,7.252941176,5.888888889,16
2213270050,R,I.C.,1,1,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,75,11,38,0,6,1,3,0,34,10,APROBADO,REPROBADO,REPROBADO,REPROBADO,REPROBADO,SI,8,8.38,8,8.75,SI,SI,SI,SI,0,0,8,8,0,0,1,1,6,7.83,5,8.2,SI,SI,0,0,6,5,0,0,1,1,4,2024-3,8.565,7.998181818,16
2243330046,R,I.C.,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,1,0,0,0,1,1,1,0,25,22,38,75,2,2,3,3,34,10,REPROBADO,REPROBADO,REPROBADO,APROBADO,REPROBADO,SI,8,6.25,8,6.86,SI,SI,SI,SI,5,1,3,7,0.63,0.13,0.38,0.88,6,5,6,6.8,SI,SI,5,1,1,5,0.83,0.17,0.17,0.83,4,2024-3,6.555,5.9,10
2203213051,R,I.C.,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,1,1,0,0,50,0,50,50,4,0,4,2,34,10,REPROBADO,REPROBADO,REPROBADO,REPROBADO,REPROBADO,SI,8,7.63,7,7.29,SI,SI,SI,SI,1,0,7,7,0.13,0,0.88,1,6,6.83,4,6.5,SI,SI,1,0,5,4,0.17,0,0.83,1,6,2024-3,7.471333333,6.698,14
2243330118,B,I.C.,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,0,1,1,0,0,1,1,0,0,13,22,63,50,1,2,5,2,34,10,REPROBADO,REPROBADO,APROBADO,REPROBADO,REPROBADO,SI,8,8.88,8,8,SI,SI,SI,SI,0,1,8,7,0,0.13,1,0.88,6,8.67,5,8,SI,SI,0,1,6,4,0,0.2,1,0.8,4,2024-3,8.44,8.365454545,15
2243330012,B,I.C.,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,1,0,63,0,50,25,5,0,4,1,34,10,APROBADO,REPROBADO,REPROBADO,REPROBADO,REPROBADO,SI,8,7.5,6,7.17,SI,SI,SI,SI,0,0,8,6,0,0,1,1,6,7.17,4,6.75,SI,SI,0,0,6,4,0,0,1,1,4,2024-3,7.358571429,7.002,14
2243330019,B,I.C.,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,0,1,0,0,0,38,11,63,25,3,1,5,1,34,10,REPROBADO,REPROBADO,APROBADO,REPROBADO,REPROBADO,SI,8,7.25,7,6.67,SI,SI,SI,SI,4,4,4,3,0.5,0.57,0.5,0.43,6,8,6,6,SI,SI,4,4,2,2,0.67,0.67,0.33,0.33,0,2024-3,6.979333333,7,7
2243335002,S,I.C.,1,1,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,75,11,38,0,6,1,3,0,34,10,APROBADO,REPROBADO,REPROBADO,REPROBADO,REPROBADO,SI,8,9.13,8,7.71,SI,SI,SI,SI,0,1,8,7,0,0.13,1,0.88,6,9.17,5,7.25,SI,SI,0,1,6,4,0,0.2,1,0.8,8,2024-3,8.42,8.297272727,15
2243330032,S,I.C.,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,75,0,25,50,6,0,2,2,34,10,APROBADO,REPROBADO,REPROBADO,REPROBADO,REPROBADO,SI,8,7.5,8,6,SI,SI,SI,SI,0,2,8,6,0,0.25,1,0.75,6,7.33,5,4.75,SI,SI,0,2,6,3,0,0.4,1,0.6,6,2024-3,6.75,6.157272727,14
2243330303,H,I.S.C.,1,1,1,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,63,22,38,0,5,2,3,0,34,10,APROBADO,REPROBADO,REPROBADO,REPROBADO,REPROBADO,SI,8,7.63,8,8.13,SI,SI,SI,SI,0,0,8,8,0,0,1,1,5,8,4,8.5,SI,SI,0,0,5,4,0,0,1,1,2,2024-3,7.88,8.222222222,16
2243330261,T,I.N.,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,1,1,1,0,1,0,0,0,0,25,22,75,0,2,2,6,0,34,10,REPROBADO,REPROBADO,APROBADO,REPROBADO,REPROBADO,SI,9,8,7,8,SI,SI,SI,SI,0,0,9,7,0,0,1,1,4,8.5,4,7.5,SI,SI,0,0,4,4,0,0,1,1,1,2024-3,8,8,16
2243330337,H,I.S.C.,1,0,1,0,1,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,63,22,13,50,5,2,1,2,34,10,APROBADO,REPROBADO,REPROBADO,REPROBADO,REPROBADO,SI,8,7.75,8,8,SI,SI,SI,SI,0,0,8,8,0,0,1,1,5,8,4,8.25,SI,SI,0,0,5,4,0,0,1,1,6,2024-3,7.875,8.111111111,16
2243330227,C,I.I.S.,1,1,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,63,11,50,0,5,1,4,0,34,10,APROBADO,REPROBADO,REPROBADO,REPROBADO,REPROBADO,SI,8,7.29,6,7.6,SI,SI,SI,SI,1,1,7,5,0.13,0.17,0.88,0.83,5,7,3,6,SI,SI,1,0,4,3,0.2,0,0.8,1,1,2024-3,7.422857143,6.625,12
2243330168,C,I.I.S.,1,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,1,0,0,1,1,1,0,0,0,0,0,38,33,50,0,3,3,4,0,34,10,REPROBADO,REPROBADO,REPROBADO,REPROBADO,REPROBADO,SI,8,7.75,9,2.67,SI,SI,SI,SI,0,7,8,2,0,0.78,1,0.22,5,7.8,5,0,SI,SI,0,5,5,0,0,1,1,0,1,2024-3,5.060588235,3.9,10
2243330238,C,I.I.S.,1,1,0,0,1,1,0,0,1,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,50,44,25,0,4,4,2,0,34,10,REPROBADO,REPROBADO,REPROBADO,REPROBADO,REPROBADO,SI,8,8.5,6,8.33,SI,SI,SI,SI,0,0,8,6,0,0,1,1,5,8,3,8.33,SI,SI,0,0,5,3,0,0,1,1,1,2024-3,8.427142857,8.12375,14
2243330197,C,I.I.S.,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,0,0,0,1,0,50,0,63,25,4,0,5,1,34,10,REPROBADO,REPROBADO,APROBADO,REPROBADO,REPROBADO,SI,8,6,0,0,SI,NO,SI,NO,7,0,1,0,0.88,0,0.13,0,5,0,0,0,SI,NO,5,0,0,0,1,0,0,0,0,2024-3,6,0,1
2243330247,C,I.I.S.,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,1,0,63,0,50,25,5,0,4,1,34,10,APROBADO,REPROBADO,REPROBADO,REPROBADO,REPROBADO,SI,8,8.5,9,9,SI,SI,SI,SI,0,1,8,8,0,0.11,1,0.89,5,7.8,5,8.75,SI,SI,0,1,5,4,0,0.2,1,0.8,4,2024-3,8.764705882,8.275,16
2243330134,D,I.I.S.,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,1,1,38,22,25,75,3,2,2,3,34,10,REPROBADO,REPROBADO,REPROBADO,APROBADO,REPROBADO,SI,8,7.17,7,6.8,SI,SI,SI,SI,2,2,6,5,0.25,0.29,0.75,0.71,5,7.33,6,6.5,SI,SI,2,2,3,4,0.4,0.33,0.6,0.67,0,2024-3,6.997333333,6.877272727,11
2243330169,D,I.I.S.,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,1,0,0,1,0,25,33,50,25,2,3,4,1,34,10,REPROBADO,REPROBADO,REPROBADO,REPROBADO,REPROBADO,SI,8,8.38,9,8.75,SI,SI,SI,SI,0,1,8,8,0,0.11,1,0.89,5,8.2,5,8.5,SI,SI,0,1,5,4,0,0.2,1,0.8,7,2024-3,8.575882353,8.35,16
2243330234,D,I.I.S.,1,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,50,22,50,0,4,2,4,0,34,10,REPROBADO,REPROBADO,REPROBADO,REPROBADO,REPROBADO,SI,8,8.57,5,7,SI,SI,SI,SI,1,0,7,5,0.13,0,0.88,1,5,8.5,4,6.5,SI,SI,1,0,4,4,0.2,0,0.8,1,0,2024-3,7.966153846,7.611111111,12
2243330204,D,I.I.S.,1,0,0,1,0,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,50,22,50,0,4,2,4,0,34,10,REPROBADO,REPROBADO,REPROBADO,REPROBADO,REPROBADO,SI,8,7.67,7,7.67,SI,SI,SI,SI,2,3,6,4,0.25,0.43,0.75,0.57,5,7,5,3.5,SI,SI,2,4,3,1,0.4,0.8,0.6,0.2,0,2024-3,7.67,5.25,10
2243335017,J,I.S.C.,1,1,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,63,22,25,25,5,2,2,1,34,10,APROBADO,REPROBADO,REPROBADO,REPROBADO,REPROBADO,SI,8,6,6,7.2,SI,SI,SI,SI,5,1,3,5,0.63,0.17,0.38,0.83,5,7,4,7.33,SI,SI,3,1,2,3,0.6,0.25,0.4,0.75,1,2024-3,6.514285714,7.146666667,8
2243330353,J,I.S.C.,1,0,1,0,0,1,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,50,22,13,75,4,2,1,3,34,10,REPROBADO,REPROBADO,REPROBADO,APROBADO,REPROBADO,SI,8,5,7,8.2,SI,SI,SI,SI,4,2,4,5,0.5,0.29,0.5,0.71,5,6.67,2,10,SI,SI,2,1,3,1,0.4,0.5,0.6,0.5,8,2024-3,6.493333333,7.621428571,9
2243330280,Q,I.N.,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,1,1,1,0,0,0,0,1,0,25,22,63,25,2,2,5,1,34,10,REPROBADO,REPROBADO,APROBADO,REPROBADO,REPROBADO,SI,9,9.11,9,9.44,SI,SI,SI,SI,0,0,9,9,0,0,1,1,4,8.5,5,9.4,SI,SI,0,0,4,5,0,0,1,1,7,2024-3,9.275,9,18
2243330281,Q,I.N.,1,1,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,75,11,25,25,6,1,2,1,34,10,APROBADO,REPROBADO,REPROBADO,REPROBADO,REPROBADO,SI,9,4.33,0,0,SI,NO,SI,NO,5,0,4,0,0.56,0,0.44,0,4,3.5,0,0,SI,NO,3,0,1,0,0.75,0,0.25,0,0,2024-3,4.33,3.5,4
2243330014,A,I.C.,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,1,25,33,38,50,2,3,3,2,34,10,REPROBADO,REPROBADO,REPROBADO,REPROBADO,REPROBADO,SI,8,8.5,7,6.29,SI,SI,SI,SI,0,1,8,6,0,0.14,1,0.86,6,8.33,5,5.6,SI,SI,0,1,6,4,0,0.2,1,0.8,0,2024-3,7.468666667,7.089090909,14
No se Encontro,A,I.C.,1,1,0,1,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,50,33,25,25,4,3,2,1,34,10,REPROBADO,REPROBADO,REPROBADO,REPROBADO,REPROBADO,SI,0,0,0,0,NO,NO,NO,NO,0,0,0,0,0,0,0,0,0,0,0,0,NO,NO,0,0,0,0,0,0,0,0,0,2024-3,0,0,0
2243330188,F,I.I.S.,1,1,1,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,88,11,13,25,7,1,1,1,34,10,APROBADO,REPROBADO,REPROBADO,REPROBADO,REPROBADO,SI,8,8.75,8,3.75,SI,SI,SI,SI,0,6,8,2,0,0.75,1,0.25,5,8.6,4,0,SI,SI,0,4,5,0,0,1,1,0,4,2024-3,6.25,4.777777778,10
2243330189,F,I.I.S.,1,1,0,0,1,0,1,0,0,1,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,50,44,13,25,4,4,1,1,34,10,REPROBADO,REPROBADO,REPROBADO,REPROBADO,REPROBADO,SI,8,7,9,5.71,SI,SI,SI,SI,0,3,8,6,0,0.33,1,0.67,5,6.8,5,5,SI,SI,0,2,5,3,0,0.4,1,0.6,7,2024-3,6.317058824,5.9,14
2243330092,B,I.C.,0,0,0,0,0,1,1,0,1,1,0,0,1,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,25,44,38,0,2,4,3,0,31,9,REPROBADO,REPROBADO,REPROBADO,REPROBADO,REPROBADO,SI,8,8.63,8,7.75,SI,SI,SI,SI,0,0,8,8,0,0,1,1,6,8.67,4,7,SI,SI,0,0,6,4,0,0,1,1,4,2024-3,8.19,8.002,16
2243330102,B,I.C.,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,38,11,63,0,3,1,5,0,31,9,REPROBADO,REPROBADO,APROBADO,REPROBADO,REPROBADO,SI,8,8.25,6,7.2,SI,SI,SI,SI,0,1,8,5,0,0.17,1,0.83,6,8.33,3,6,SI,SI,0,1,6,2,0,0.33,1,0.67,3,2024-3,7.8,7.553333333,13
2243330010,S,I.C.,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,1,0,1,0,0,38,0,63,25,3,0,5,1,31,9,REPROBADO,REPROBADO,APROBADO,REPROBADO,REPROBADO,SI,8,8.14,8,7,SI,SI,SI,SI,1,0,7,8,0.13,0,0.88,1,6,8,6,6.83,SI,SI,1,0,5,6,0.17,0,0.83,1,7,2024-3,7.57,7.415,15
